Económica;Explicación;17.50 (miles €);Total (miles €);Total (€)
6;INVERSIONES REALES;2.580,17;2.580,17;2.580.170,00 €
69;Inversiones reales. Mecanismo de Recuperación y Resiliencia;2.580,17;2.580,17;2.580.170,00 €
—;TOTAL PROGRAMA 46AA C01.I01 – Zonas de bajas emisiones + I+D+i + Digitalización;—;2.580,17;2.580.170,00 €
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
