;PRESUPUESTOS GENERALES DEL ESTADO;
;ESTADO, OO.AA., RESTO DE ENTIDADES DE DERECHO PÚBLICO DEL SECTOR PÚBLICO ADMINISTRATIVO ESTATAL CON PRESUPUESTO LIMITATIVO Y S.SOCIAL;
;Resumen orgánico económico del presupuesto de gastos;
;;
;Sección: 23 MINISTERIO PARA LA TRANSICIÓN ECOLÓGICA Y EL RETO DEMOGRÁFICO;
;Programa: 45DA C04.I01 Digitalización y conocimientos del patrimonio natural;
;PRESUPUESTO 2024-P;
;
;(Miles de euros);
;
Económica;Explicación;23.50;23.101;Total;
6;INVERSIONES REALES;45.361,67;1.489,35;46.851,02;
69; Inversiones reales. Mecanismo de Recuperación y Resiliencia;45.361,67;1.489,35;46.851,02;
7;TRANSFERENCIAS DE CAPITAL;2.977,39;;2.977,39;
74; A Sociedades, Entidades Públicas Empresariales, Fundaciones y resto de entidades del Sector Público Estatal;2.977,39;;2.977,39;
;TOTAL;48.339,06;1.489,35;49.828,41;
;;



