Económica;Explicación;33.50 (miles €);Total (€ reales);
74002;A Red.es – Programa UNI_DIGITAL para digitalización universitaria;10.000,00;10.000.000 €;
—;TOTAL PROGRAMA 46UE – C21.I05;10.000,00;10.000.000 €;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
