Económica;Explicación;33.50 (miles €);Total (€ reales);
7;TRANSFERENCIAS DE CAPITAL;400.000,00;400.000.000 €;
77;A empresas privadas – Proyectos tractores de digitalización sectorial;400.000,00;400.000.000 €;
—;TOTAL PROGRAMA 46LA – C12.I01;400.000,00;400.000.000 €;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
