Económica;Explicación;33.50 (miles €);Total (€ reales);
7;TRANSFERENCIAS DE CAPITAL;256.000,00;256.000.000 €;
77;A empresas privadas – Despliegue de redes de banda ancha y cobertura móvil;256.000,00;256.000.000 €;
—;TOTAL PROGRAMA 46OA – C15.I01;256.000,00;256.000.000 €;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
